placeid,placename,uhitmin,uhitmax,uhitavg
1979,Los Angeles,0.1970249142933298,0.018308256698002623,0.10766658549566444
3517,Colorado Springs,0.32155408790223206,-0.2379555132314053,0.041799287335422264
10176,Lexington,0.4387883477511938,-0.09652817286263371,0.1711300874442827
1986,San Jose,0.11739355613514846,0.7908685699958511,0.454131063065514
455,Huntsville,1.3020281620350893,0.4105543302604495,0.8562912461477659
19912,Akron,0.7224578213432054,-0.2998356623429572,0.2113110795001205
16861,Brooklyn,0.7224578213432054,-0.2998356623429572,0.2113110795001205
25568,Amarillo,1.1525098883704832,0.0746264535127601,0.6135681709416225
1006,Tucson,1.3183848324894036,0.4461438943764904,0.8822643634329452
6648,Chicago,nan,nan,nan
